Object ID	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	Area 	Parent Object ID (MO)	Parent Trace ID
9039	22696	173.25191	131	11781	-1
9040	7096	168.95238	42	11781	-1
9041	6089	169.13889	36	11784	-1
9042	64681.004	331.69745	195	11785	-1
9043	4297	165.26923	26	11789	-1
9044	32600.002	592.72729	55	11790	-1
9045	28740	168.07018	171	11797	-1
9046	6952	158	44	11798	-1
9047	66869	668.69	100	11798	-1
9048	2299	176.84616	13	11798	-1
9049	11548	160.38889	72	11802	-1
9050	38179	268.86621	142	11803	-1
9051	79666	781.03925	102	11806	-1
9052	83872	517.72839	162	11808	-1
9053	3948	179.45454	22	11808	-1
9054	3153	157.64999	20	11809	-1
9055	9170	262	35	11810	-1
9056	8577	252.26471	34	11810	-1
9057	2436	203	12	11810	-1
9058	10455	174.25	60	11815	-1
9059	5839	157.81081	37	11815	-1
9060	1602	160.2	10	11816	-1
9061	11957	161.58109	74	11816	-1
9062	1591	159.10001	10	11816	-1
9063	9276	162.73685	57	11819	-1
9064	6808	166.04878	41	11820	-1
9065	102312	686.65771	149	11820	-1
9066	2494	207.83333	12	11820	-1
9067	5666	171.69698	33	11821	-1
9068	7561	164.36957	46	11821	-1
9069	1588	158.8	10	11821	-1
9070	3986	159.44	25	11821	-1
9071	8067	155.13461	52	11823	-1
9072	2999.9998	157.89473	19	11823	-1
9073	3185	167.63158	19	11823	-1
9074	12712	179.04225	71	11824	-1
9075	9704	170.24562	57	11824	-1
9076	2120	163.07692	13	11824	-1
9077	5915	164.30556	36	11824	-1
9078	4080	156.92308	26	11824	-1
9079	2566	197.38461	13	11824	-1
9080	18482	393.23404	47	11826	-1
9081	2512	157	16	11826	-1
9082	1693	153.90909	11	11827	-1
9083	3069	153.45	20	11829	-1
9084	7891.9995	161.06122	49	11832	-1
9085	17162	175.12245	98	11832	-1
9086	15395	174.94318	88	11832	-1
9087	1842	167.45454	11	11834	-1
9088	3018	167.66667	18	11838	-1
9089	90743	634.56641	143	11838	-1
9090	3049	179.35294	17	11842	-1
9091	3092	154.60001	20	11844	-1
9092	2631	164.4375	16	11845	-1
9093	32371	166.00513	195	11845	-1
9094	11584.999	156.55405	74	11845	-1
9095	5836	166.74286	35	11850	-1
9096	13931	174.1375	80	11851	-1
9097	1707.9999	155.27272	11	11851	-1
9098	56817	767.7973	74	11852	-1
9099	3734.0002	169.72728	22	11853	-1
9100	10257	157.8	65	11854	-1
9101	119846	849.97162	141	11857	-1
9102	23981	167.6993	143	11861	-1
9103	80184	685.33331	117	11862	-1
9104	11556	162.76056	71	11864	-1
9105	10904	173.07936	63	11864	-1
9106	2124	163.38461	13	11864	-1
9107	2029	156.07692	13	11864	-1
9108	3706	161.13043	23	11868	-1
9109	16407	234.38571	70	11868	-1
9110	3770	157.08333	24	11872	-1
9111	5317	189.89285	28	11873	-1
9112	11475	166.30435	69	11874	-1
9113	16363	158.86407	103	11875	-1
9114	2468	154.25	16	11879	-1
9115	2456	163.73334	15	11879	-1
9116	16738	204.12195	82	11882	-1
9117	2280	162.85715	14	11890	-1
9118	2673	157.23529	17	11891	-1
9119	17399	231.98666	75	11891	-1
9120	6861	159.55814	43	11891	-1
9121	4275	171	25	11891	-1
9122	2515	193.46153	13	11897	-1
9123	2228	159.14285	14	11899	-1
9124	1998	153.69231	13	11900	-1
9125	1709	155.36363	11	11902	-1
9126	26700	244.95413	109	11907	-1
9127	2859	204.21428	14	11907	-1
9128	2608	217.33333	12	11907	-1
9129	2355	181.15384	13	11907	-1
9130	3230	201.875	16	11907	-1
9131	10078	229.04546	44	11907	-1
9132	8445	312.77777	27	11907	-1
9133	61980	358.2659	173	11915	-1
9134	59618	465.76563	128	11921	-1
9135	1871	155.91667	12	11921	-1
9136	2392	184	13	11922	-1
9137	2175	155.35715	14	11923	-1
9138	6123	161.13158	38	11928	-1
9139	2499	166.60001	15	11928	-1
9140	3986	159.44	25	11928	-1
9141	6316	175.44444	36	11928	-1
9142	10644	161.27272	66	11931	-1
9143	2590	161.875	16	11933	-1
9144	2483	165.53334	15	11936	-1
9145	1955.0001	177.72728	11	11936	-1
9146	4848	230.85715	21	11936	-1
9147	29443	164.48604	179	11939	-1
9148	2897	152.47368	19	11939	-1
9149	6675	166.875	40	11940	-1
9150	2176	197.81818	11	11941	-1
9151	5111	182.53572	28	11944	-1
9152	31915.002	176.32597	181	11946	-1
9153	7084	208.35294	34	11950	-1
9154	4750	190	25	11950	-1
9155	7244	213.05882	34	11950	-1
9156	2963	155.94737	19	11952	-1
9157	3579	188.36842	19	11955	-1
9158	28102.002	178.99364	157	11956	-1
9159	2196	156.85715	14	11957	-1
9160	4704	156.8	30	11957	-1
9161	8090	202.25	40	11957	-1
9162	1897	172.45454	11	11968	-1
9163	2994	157.57895	19	11968	-1
9164	8094	165.18367	49	11968	-1
9165	2356	168.28572	14	11968	-1
9166	2045	185.90909	11	11984	-1
9167	26893	433.75806	62	11984	-1
9168	1872.9999	170.27272	11	11984	-1
9169	70056	534.77863	131	11985	-1
9170	3016	232	13	11985	-1
9171	2088	189.81818	11	11987	-1
9172	2458	153.625	16	11990	-1
9173	2178	155.57143	14	11990	-1
9174	9716	170.45615	57	11992	-1
9175	7814	156.28	50	11993	-1
9176	10885	162.46269	67	11993	-1
9177	2382	158.8	15	11997	-1
9178	1849	168.09091	11	12000	-1
9179	2840	157.77777	18	12001	-1
9180	1613	161.3	10	12001	-1
9181	5676	157.66667	36	12002	-1
9182	5214	162.9375	32	12002	-1
9183	32195	187.18024	172	12004	-1
9184	93387	691.75555	135	12005	-1
9185	2851	237.58333	12	12005	-1
9186	2925	153.94737	19	12007	-1
9187	15911	157.53465	101	12007	-1
9188	2403	171.64285	14	12007	-1
9189	1905	158.75	12	12007	-1
9190	24105	166.24138	145	12013	-1
9191	3577	155.52174	23	12025	-1
9192	5487	156.77142	35	12025	-1
9193	4262	224.3158	19	12025	-1
9194	2016	155.07692	13	12026	-1
9195	20338	161.4127	126	12026	-1
9196	65702	644.13727	102	12028	-1
9197	3851	226.52942	17	12031	-1
9198	1651	165.10001	10	12033	-1
9199	32186	181.84181	177	12034	-1
9200	6875	202.20589	34	12037	-1
9201	3729	169.5	22	12038	-1
9202	2938	172.82353	17	12038	-1
9203	52500	954.54547	55	12038	-1
9204	85841	833.40778	103	12039	-1
9205	40297	503.71249	80	12040	-1
9206	40275	309.80768	130	12040	-1
9207	25719.002	171.46001	150	12042	-1
9208	1882	156.83333	12	12045	-1
9209	3685	167.5	22	12046	-1
9210	2078	159.84616	13	12046	-1
9211	2437	152.3125	16	12047	-1
9212	5592	186.39999	30	12048	-1
9213	1980	165	12	12048	-1
9214	4778	164.75862	29	12049	-1
9215	7451	201.37837	37	12050	-1
9216	36848	199.17838	185	12050	-1
9217	11798	155.23685	76	12050	-1
9218	13794.999	188.9726	73	12050	-1
9219	1591	159.10001	10	12051	-1
9220	27985	394.15494	71	12053	-1
9221	5095	242.61905	21	12054	-1
9222	6589	156.88095	42	12063	-1
9223	2246	160.42857	14	12063	-1
9224	5869	163.02777	36	12065	-1
9225	1758	175.8	10	12069	-1
9226	4977	160.54839	31	12071	-1
9227	3058	160.94737	19	12072	-1
9228	1870	170	11	12073	-1
9229	17842	180.22223	99	12073	-1
9230	29775	300.75757	99	12074	-1
9231	2817	201.21428	14	12075	-1
9232	22071	172.42969	128	12075	-1
9233	2659	221.58333	12	12075	-1
9234	2456	175.42857	14	12075	-1
9235	52834	385.64963	137	12077	-1
9236	37266	262.43661	142	12080	-1
9237	15201	211.125	72	12082	-1
9238	6615	169.61539	39	12082	-1
9239	9568	245.33333	39	12082	-1
9240	3223	169.63158	19	12082	-1
9241	16386	212.80519	77	12082	-1
9242	6308	170.48648	37	12082	-1
9243	51012	490.5	104	12082	-1
9244	4567	190.29167	24	12083	-1
9245	8402	161.57692	52	12084	-1
9246	3772	209.55556	18	12087	-1
9247	2360	157.33333	15	12087	-1
9248	16208	160.47525	101	12087	-1
9249	3287	156.5238	21	12087	-1
9250	2504	178.85715	14	12087	-1
9251	4695	234.75	20	12089	-1
9252	11110	163.38235	68	12090	-1
9253	3045	190.3125	16	12091	-1
9254	2209	184.08333	12	12091	-1
9255	1856.0001	168.72728	11	12091	-1
9256	80461	459.77713	175	12092	-1
9257	30483	182.53293	167	12098	-1
9258	4993	156.03125	32	12099	-1
9259	20855	166.84	125	12099	-1
9260	12005	260.97827	46	12100	-1
9261	4307	187.26086	23	12101	-1
9262	30917	417.7973	74	12101	-1
9263	1836	166.90909	11	12101	-1
9264	4354	256.11765	17	12101	-1
9265	3532	196.22223	18	12104	-1
9266	11085	240.97826	46	12104	-1
9267	2115	162.69231	13	12106	-1
9268	2484	155.25	16	12106	-1
9269	47722	491.97937	97	12107	-1
9270	3322	158.19048	21	12109	-1
9271	1695	169.5	10	12110	-1
9272	6453	179.25	36	12110	-1
9273	2249	160.64285	14	12111	-1
9274	7381.0005	160.45653	46	12112	-1
9275	12790	213.16667	60	12112	-1
9276	8050	157.84314	51	12112	-1
9277	3805	158.54167	24	12112	-1
9278	28031	166.8512	168	12113	-1
9279	4573	169.37038	27	12113	-1
9280	11705	158.17567	74	12115	-1
9281	5371	173.25807	31	12116	-1
9282	6074	155.74359	39	12117	-1
9283	19642	385.13727	51	12118	-1
9284	20982	456.13043	46	12118	-1
9285	8897	174.45097	51	12119	-1
9286	9923	225.52272	44	12122	-1
9287	2390	199.16667	12	12122	-1
9288	18884	314.73334	60	12124	-1
9289	5578	179.93549	31	12124	-1
9290	2344	195.33333	12	12124	-1
9291	3138	196.125	16	12125	-1
9292	3432	156	22	12131	-1
9293	12236	156.8718	78	12131	-1
9294	1560	156	10	12132	-1
9295	3378	160.85715	21	12137	-1
9296	1842	167.45454	11	12137	-1
9297	9229	159.1207	58	12142	-1
9298	2546	159.125	16	12142	-1
9299	2313	154.2	15	12142	-1
9300	9311	160.53448	58	12142	-1
9301	8123.0005	162.46001	50	12143	-1
9302	2190	156.42857	14	12143	-1
9303	13343	166.78751	80	12143	-1
9304	1971.9999	179.27272	11	12144	-1
9305	87879	655.81342	134	12144	-1
9306	60300.004	315.70682	191	12146	-1
9307	2605	162.8125	16	12149	-1
9308	6997.0005	179.41026	39	12149	-1
9309	7473	159	47	12149	-1
9310	3251	154.80952	21	12149	-1
9311	2601	185.78572	14	12151	-1
9312	3432	171.60001	20	12151	-1
9313	2671	166.9375	16	12151	-1
9314	3005	158.1579	19	12154	-1
9315	2365	197.08333	12	12158	-1
9316	4672	155.73334	30	12159	-1
9317	21864	174.912	125	12159	-1
9318	4570	152.33333	30	12159	-1
9319	15707	167.09575	94	12164	-1
9320	1793	163	11	12165	-1
9321	3416	162.66667	21	12167	-1
9322	27475	162.57396	169	12168	-1
9323	6301.9995	161.58974	39	12169	-1
9324	19800	247.5	80	12169	-1
9325	25921	194.89473	133	12169	-1
9326	2980	198.66667	15	12170	-1
9327	12458	235.05661	53	12170	-1
9328	2439	221.72728	11	12170	-1
9329	2012	201.2	10	12170	-1
9330	2855	219.61539	13	12170	-1
9331	5896.0005	256.34784	23	12172	-1
9332	1844	153.66667	12	12174	-1
9333	12530	158.60759	79	12175	-1
9334	8375	158.01888	53	12175	-1
9335	5060	163.2258	31	12176	-1
9336	42851	293.5	146	12176	-1
9337	17768	323.05453	55	12177	-1
9338	16829	177.14737	95	12178	-1
9339	7710	233.63637	33	12178	-1
9340	1875	156.25	12	12178	-1
9341	19127	158.07439	121	12179	-1
9342	15299.001	162.75533	94	12181	-1
9343	33681	502.70151	67	12188	-1
9344	1753	159.36363	11	12189	-1
9345	33131	552.18335	60	12190	-1
9346	8932	154	58	12193	-1
9347	4905	158.2258	31	12193	-1
9348	3519	153	23	12193	-1
9349	4807	160.23334	30	12193	-1
9350	9911	235.9762	42	12198	-1
9351	24199	184.72519	131	12199	-1
9352	7544	209.55556	36	12200	-1
9353	5707	172.93939	33	12201	-1
9354	10203	188.94444	54	12202	-1
9355	6246	173.5	36	12203	-1
9356	24076	211.19298	114	12204	-1
9357	2048	170.66667	12	12204	-1
9358	21628	212.03922	102	12204	-1
9359	5396	186.06897	29	12204	-1
9360	7387	175.88095	42	12205	-1
9361	5813	187.51613	31	12206	-1
9362	3912	177.81818	22	12206	-1
9363	1993	153.30769	13	12206	-1
9364	10212	162.09525	63	12207	-1
9365	1861	155.08333	12	12208	-1
9366	1751	159.18182	11	12208	-1
9367	5075	163.70967	31	12212	-1
9368	2205	157.5	14	12213	-1
9369	27796.002	305.45056	91	12216	-1
9370	7481	173.97675	43	12216	-1
9371	6859	244.96428	28	12216	-1
9372	1576	157.60001	10	12216	-1
9373	10055	218.58696	46	12217	-1
9374	8071	183.43182	44	12219	-1
9375	28294	217.64615	130	12219	-1
9376	5628	234.5	24	12220	-1
9377	22738	244.49463	93	12220	-1
9378	4558	198.17392	23	12220	-1
9379	3112	222.28572	14	12220	-1
9380	5728	238.66667	24	12225	-1
9381	2444	152.75	16	12225	-1
9382	3239	154.2381	21	12231	-1
9383	2412	172.28572	14	12233	-1
9384	2543	158.9375	16	12233	-1
9385	4174	166.96001	25	12238	-1
9386	2007	154.38461	13	12240	-1
9387	56281	372.72186	151	12240	-1
9388	3231	179.5	18	12240	-1
9389	25819	158.39877	163	12243	-1
9390	1642	164.2	10	12243	-1
9391	17849	168.3868	106	12243	-1
9392	10759	170.77777	63	12243	-1
9393	2327	179	13	12244	-1
9394	2515	167.66667	15	12248	-1
9395	29172.998	161.17679	181	12250	-1
9396	1626	162.60001	10	12255	-1
9397	57411	345.8494	166	12261	-1
9398	6215	230.18518	27	12261	-1
9399	15332	204.42667	75	12261	-1
9400	2216	158.28572	14	12262	-1
9401	2373	158.2	15	12262	-1
9402	3864	184	21	12262	-1
9403	5215	193.14815	27	12263	-1
9404	3634	201.88889	18	12263	-1
9405	3575	162.5	22	12263	-1
9406	5348	205.69231	26	12263	-1
9407	23224	162.40559	143	12265	-1
9408	24224.002	310.56412	78	12267	-1
9409	2259	161.35715	14	12267	-1
9410	3107	221.92857	14	12267	-1
9411	5632	208.59259	27	12267	-1
9412	2531	180.78572	14	12274	-1
9413	16955	158.45795	107	12276	-1
9414	2477	165.13333	15	12277	-1
9415	3882	161.75	24	12278	-1
9416	11164	192.48276	58	12281	-1
9417	20659	158.91539	130	12281	-1
9418	19695	211.7742	93	12281	-1
9419	2457	153.5625	16	12281	-1
9420	17786	348.74509	51	12281	-1
9421	17571	168.95192	104	12288	-1
9422	9484	379.35999	25	12289	-1
9423	19803	173.71053	114	12289	-1
9424	62915	436.90973	144	12290	-1
9425	98994	502.50763	197	12291	-1
9426	5464	160.70589	34	12293	-1
9427	1532	153.2	10	12293	-1
9428	7014	212.54546	33	12293	-1
9429	1831	166.45454	11	12299	-1
9430	1541	154.10001	10	12306	-1
9431	1874	170.36363	11	12307	-1
9432	8385	164.41176	51	12308	-1
9433	3240.0002	154.28572	21	12308	-1
9434	5894	159.2973	37	12308	-1
9435	1863	155.25	12	12309	-1
9436	2568	171.2	15	12311	-1
9437	8304	319.38461	26	12311	-1
9438	11303	182.30646	62	12312	-1
9439	11509	221.32692	52	12315	-1
9440	1799	179.89999	10	12315	-1
9441	5056	202.24001	25	12315	-1
9442	14824	255.58621	58	12315	-1
9443	6234	164.05263	38	12318	-1
9444	29893	459.8923	65	12318	-1
9445	3836	153.44	25	12319	-1
9446	72323	587.99188	123	12321	-1
9447	2730	170.625	16	12321	-1
9448	2367	157.8	15	12322	-1
9449	3331	175.3158	19	12324	-1
9450	1526	152.60001	10	12324	-1
9451	12724	181.77142	70	12324	-1
9452	1916	159.66667	12	12324	-1
9453	2890	170	17	12325	-1
9454	22063	275.78751	80	12328	-1
9455	13486	158.65883	85	12336	-1
9456	14379	154.6129	93	12336	-1
9457	6560	234.28572	28	12345	-1
9458	107155.01	626.63745	171	12346	-1
9459	32818	185.41243	177	12348	-1
9460	8384	220.63158	38	12348	-1
9461	6123	185.54546	33	12356	-1
9462	3138	174.33333	18	12356	-1
9463	17622	172.76471	102	12357	-1
9464	3692	175.80952	21	12362	-1
9465	3156.0002	166.10527	19	12362	-1
9466	19082	161.71187	118	12363	-1
9467	4497	172.96153	26	12363	-1
9468	23806	160.85135	148	12367	-1
9469	33264	235.91489	141	12368	-1
9470	2721	170.0625	16	12370	-1
9471	2026.0001	155.84616	13	12370	-1
9472	6335	166.71053	38	12373	-1
9473	4117	179	23	12376	-1
9474	4641	232.05	20	12376	-1
9475	5590.0005	294.21054	19	12376	-1
9476	17590	325.74075	54	12376	-1
9477	13776	313.09091	44	12376	-1
9478	13343	351.13159	38	12376	-1
9479	66209	365.79559	181	12377	-1
9480	117512.99	683.21509	172	12380	-1
9481	1878.0001	170.72728	11	12380	-1
9482	18962	167.80531	113	12382	-1
9483	10782	211.41176	51	12385	-1
9484	4989	191.88461	26	12385	-1
9485	8374	270.12903	31	12386	-1
9486	2158	154.14285	14	12387	-1
9487	2054	205.39999	10	12390	-1
9488	1861.9999	169.27272	11	12391	-1
9489	2970	198	15	12391	-1
9490	3797	237.3125	16	12393	-1
9491	8738	224.05128	39	12396	-1
9492	7397	176.11905	42	12396	-1
9493	13417	188.97183	71	12396	-1
9494	3498	166.57143	21	12396	-1
9495	3279	192.88235	17	12397	-1
9496	20088	318.85715	63	12398	-1
9497	6864	214.5	32	12402	-1
9498	5823	194.10001	30	12402	-1
9499	14657	162.85556	90	12403	-1
9500	2337	155.8	15	12405	-1
9501	2880	169.41176	17	12405	-1
9502	63749	442.70139	144	12407	-1
9503	7053.9995	261.25925	27	12407	-1
9504	8666	234.21622	37	12407	-1
9505	81841	560.55481	146	12409	-1
9506	13159	190.71014	69	12411	-1
9507	20604	176.10257	117	12411	-1
9508	5299	230.39131	23	12411	-1
9509	5150	156.06061	33	12412	-1
9510	54362	277.35715	196	12414	-1
9511	4997	185.07408	27	12415	-1
9512	7860	201.53847	39	12415	-1
9513	21404	246.02299	87	12415	-1
9514	2260	188.33333	12	12415	-1
9515	31662	395.77499	80	12415	-1
9516	4763	176.40741	27	12415	-1
9517	2279	189.91667	12	12415	-1
9518	3719	185.95	20	12418	-1
9519	3900	229.41176	17	12418	-1
9520	17115	342.29999	50	12418	-1
9521	3355	159.7619	21	12419	-1
9522	5159	156.33333	33	12419	-1
9523	6350	158.75	40	12419	-1
9524	40468	331.70493	122	12421	-1
9525	10650	280.26315	38	12421	-1
9526	58630	484.54544	121	12422	-1
9527	3425	155.68182	22	12427	-1
9528	1524	152.39999	10	12427	-1
9529	5022	156.9375	32	12427	-1
9530	5573	174.15625	32	12428	-1
9531	10093	177.07018	57	12428	-1
9532	2042	170.16667	12	12428	-1
9533	1761	160.09091	11	12430	-1
9534	73200	425.58139	172	12430	-1
9535	11593	184.01587	63	12431	-1
9536	5965	205.68965	29	12431	-1
9537	2162	154.42857	14	12432	-1
9538	7414	176.5238	42	12433	-1
9539	61010	480.39371	127	12433	-1
9540	2827	235.58333	12	12433	-1
9541	4414	232.3158	19	12434	-1
9542	41062	570.30554	72	12434	-1
9543	5161	271.63159	19	12435	-1
9544	4275	203.57143	21	12435	-1
9545	3921	245.0625	16	12435	-1
9546	10260	301.76471	34	12435	-1
9547	3820	212.22223	18	12435	-1
9548	18146	403.24445	45	12435	-1
9549	7959	180.88637	44	12435	-1
9550	3967.9998	283.42856	14	12435	-1
9551	11951	159.34666	75	12438	-1
9552	7831.0005	153.54903	51	12438	-1
9553	3912	195.60001	20	12447	-1
9554	105154	614.93567	171	12447	-1
9555	3525.0002	160.22728	22	12449	-1
9556	2485	165.66667	15	12451	-1
9557	1798	163.45454	11	12451	-1
9558	4205	161.73077	26	12451	-1
9559	4612	153.73334	30	12452	-1
9560	8393	155.42592	54	12452	-1
9561	9765	157.5	62	12452	-1
9562	30587	177.83139	172	12452	-1
9563	14500.001	154.25533	94	12454	-1
9564	13330	164.5679	81	12454	-1
9565	6101	156.4359	39	12456	-1
9566	3843	160.125	24	12457	-1
9567	21369	403.18869	53	12461	-1
9568	2681	178.73334	15	12462	-1
9569	7151	183.35898	39	12462	-1
9570	5323	171.70967	31	12462	-1
9571	18728	158.71187	118	12462	-1
9572	5930	169.42857	35	12462	-1
9573	2749	171.8125	16	12463	-1
9574	2013	167.75	12	12464	-1
9575	8024	191.04762	42	12466	-1
9576	27184	178.8421	152	12466	-1
9577	4323	154.39285	28	12466	-1
9578	3169	158.45	20	12467	-1
9579	13776	172.2	80	12467	-1
9580	26106.998	164.19496	159	12468	-1
9581	4435	221.75	20	12471	-1
9582	51177	295.8208	173	12471	-1
9583	3220	201.25	16	12471	-1
9584	3484	248.85715	14	12471	-1
9585	1867.0001	169.72728	11	12473	-1
9586	9458	160.30508	59	12474	-1
9587	2451	153.1875	16	12474	-1
9588	5989.9995	153.58974	39	12474	-1
9589	1685.9999	153.27272	11	12474	-1
9590	4957	215.52174	23	12482	-1
9591	6619	245.14815	27	12482	-1
9592	2675	167.1875	16	12485	-1
9593	4282	164.69231	26	12485	-1
9594	3695	160.65218	23	12485	-1
9595	1718.9999	156.27272	11	12485	-1
9596	14251	171.69879	83	12485	-1
9597	15629	162.80208	96	12485	-1
9598	2401	184.69231	13	12485	-1
9599	2633	164.5625	16	12485	-1
9600	6635	161.82927	41	12485	-1
9601	3271	163.55	20	12485	-1
9602	2730	160.58824	17	12485	-1
9603	2012	182.90909	11	12487	-1
9604	88991	581.6405	153	12487	-1
9605	6807	295.95651	23	12487	-1
9606	5074	153.75757	33	12493	-1
9607	2505	167	15	12494	-1
9608	6047	155.05128	39	12496	-1
9609	7361	272.62964	27	12496	-1
9610	83302	705.94916	118	12498	-1
9611	2493	155.8125	16	12499	-1
9612	4095	186.13637	22	12499	-1
9613	2990	175.88235	17	12500	-1
9614	22648	167.76297	135	12500	-1
9615	4074	156.69231	26	12504	-1
9616	7517	156.60417	48	12507	-1
9617	6413	229.03572	28	12507	-1
9618	3772	150.88	25	12511	-1
9619	2509	156.8125	16	12519	-1
9620	2615	163.4375	16	12522	-1
9621	3733	169.68182	22	12524	-1
9622	2879	191.93333	15	12524	-1
9623	1714	155.81818	11	12526	-1
9624	23503	160.97945	146	12526	-1
9625	2455	153.4375	16	12528	-1
9626	16442	166.08081	99	12531	-1
9627	15203	163.47311	93	12533	-1
9628	3285	156.42857	21	12533	-1
9629	4975	184.25926	27	12538	-1
9630	1744	158.54546	11	12538	-1
9631	12539	179.12857	70	12538	-1
9632	8309	156.77359	53	12538	-1
9633	4934	197.36	25	12538	-1
9634	1576	157.60001	10	12538	-1
9635	67997	371.5683	183	12540	-1
9636	12968.999	156.25301	83	12542	-1
9637	3956.0002	158.24001	25	12542	-1
9638	75356	445.89349	169	12545	-1
9639	3441	156.40909	22	12545	-1
9640	1564	156.39999	10	12547	-1
9641	4696	187.84	25	12547	-1
9642	98210	498.52792	197	12549	-1
9643	39829	244.34969	163	12550	-1
9644	19215	176.28441	109	12551	-1
9645	8848	176.96001	50	12551	-1
9646	3262	171.6842	19	12551	-1
9647	6026	162.86487	37	12551	-1
9648	33726	281.04999	120	12552	-1
9649	4705	162.24138	29	12553	-1
9650	2135	164.23077	13	12553	-1
9651	32233	178.08287	181	12553	-1
9652	31523	516.77051	61	12555	-1
9653	4134	172.25	24	12555	-1
9654	9487	287.48486	33	12555	-1
9655	39924	539.51349	74	12557	-1
9656	3177	167.21053	19	12557	-1
9657	17337	162.02803	107	12561	-1
9658	3836	225.64706	17	12562	-1
9659	2001	166.75	12	12563	-1
9660	10370	152.5	68	12565	-1
9661	22406	156.68532	143	12565	-1
9662	11403	158.375	72	12566	-1
9663	2199	183.25	12	12568	-1
9664	1802	163.81818	11	12568	-1
9665	41056	483.01178	85	12569	-1
9666	1684	168.39999	10	12569	-1
9667	4138	159.15384	26	12570	-1
9668	9798	217.73334	45	12570	-1
9669	3458	157.18182	22	12570	-1
9670	4595	208.86363	22	12570	-1
9671	3106	155.3	20	12571	-1
9672	16843	221.61842	76	12572	-1
9673	1775	177.5	10	12572	-1
9674	2137	164.38461	13	12572	-1
9675	2322	165.85715	14	12572	-1
9676	1759	159.90909	11	12572	-1
9677	3262	171.6842	19	12572	-1
9678	15514	272.17545	57	12572	-1
9679	30375.998	157.3886	193	12573	-1
9680	29690	162.24043	183	12576	-1
9681	3991	159.64	25	12578	-1
9682	4002.9998	174.04347	23	12578	-1
9683	2616	174.39999	15	12581	-1
9684	4933	164.43333	30	12582	-1
9685	2157	165.92308	13	12583	-1
9686	39823	292.81616	136	12583	-1
9687	5240	194.07408	27	12584	-1
9688	3985	153.26923	26	12585	-1
9689	1760	160	11	12586	-1
9690	7363	160.06522	46	12588	-1
9691	6851	159.32558	43	12588	-1
9692	6050	163.51352	37	12588	-1
9693	3799.0002	165.17392	23	12588	-1
9694	6532	167.48718	39	12590	-1
9695	2305	177.30769	13	12590	-1
9696	69411	439.31012	158	12591	-1
9697	1871	155.91667	12	12592	-1
9698	83547	512.55829	163	12593	-1
9699	3393	188.5	18	12594	-1
9700	2579	161.1875	16	12594	-1
9701	12319	216.1228	57	12594	-1
9702	7328.0005	162.84445	45	12594	-1
9703	2379	169.92857	14	12594	-1
9704	2957	197.13333	15	12596	-1
9705	1584	158.39999	10	12598	-1
9706	3805	152.2	25	12612	-1
9707	4931	164.36667	30	12612	-1
9708	4490	154.82759	29	12613	-1
9709	28236	239.28813	118	12614	-1
9710	36174	217.91566	166	12618	-1
9711	1591	159.10001	10	12618	-1
9712	2233	159.5	14	12618	-1
9713	2637	155.11765	17	12618	-1
9714	3763	221.35294	17	12619	-1
9715	3057	203.8	15	12620	-1
9716	3474	157.90909	22	12625	-1
9717	5602	155.61111	36	12625	-1
9718	2947.0002	155.10527	19	12625	-1
9719	4322	172.88	25	12626	-1
9720	3645	158.47826	23	12627	-1
9721	3072	170.66667	18	12631	-1
9722	1798	163.45454	11	12633	-1
9723	5511	172.21875	32	12634	-1
9724	11767	173.04411	68	12634	-1
9725	5158	177.86208	29	12634	-1
9726	2041	157	13	12634	-1
9727	11440	193.8983	59	12636	-1
9728	11031	193.52632	57	12637	-1
9729	9225	196.2766	47	12644	-1
9730	2732	210.15384	13	12644	-1
9731	11680	243.33333	48	12644	-1
9732	7454	257.03448	29	12648	-1
9733	73498	693.37738	106	12648	-1
9734	2814	175.875	16	12650	-1
9735	2946	226.61539	13	12650	-1
9736	6850.9995	185.16216	37	12650	-1
9737	1756	159.63637	11	12651	-1
9738	2308	153.86667	15	12653	-1
9739	4172	189.63637	22	12654	-1
9740	2310	177.69231	13	12654	-1
9741	3517.0002	185.10527	19	12656	-1
9742	11290	163.62318	69	12656	-1
9743	7660	294.61539	26	12656	-1
9744	4856	161.86667	30	12660	-1
9745	20583	168.71312	122	12660	-1
9746	1713	171.3	10	12660	-1
9747	1729	157.18182	11	12660	-1
9748	2565	171	15	12660	-1
9749	2052	171	12	12660	-1
9750	1855	168.63637	11	12663	-1
9751	8510	173.67346	49	12664	-1
9752	7588.0005	261.65518	29	12664	-1
9753	1946	194.60001	10	12666	-1
9754	91118.008	587.85809	155	12666	-1
9755	7594	330.17392	23	12666	-1
9756	5352	254.85715	21	12667	-1
9757	5071	195.03847	26	12667	-1
9758	2491	155.6875	16	12671	-1
9759	14591.999	173.71428	84	12673	-1
9760	1731	157.36363	11	12673	-1
9761	1858	168.90909	11	12674	-1
9762	2388	170.57143	14	12674	-1
9763	14883	158.32979	94	12674	-1
9764	2572	160.75	16	12674	-1
9765	8663	262.51514	33	12674	-1
9766	3175	158.75	20	12675	-1
9767	5084	164	31	12675	-1
9768	3871	161.29167	24	12675	-1
9769	8106	158.94118	51	12676	-1
9770	2082	160.15384	13	12676	-1
9771	2691	158.29411	17	12676	-1
9772	4252	250.11765	17	12677	-1
